User_ID,Device_ID,Ring_ID,MM level,SCR/min,SCL,Step count,aa,Time_ISO,Time_UNIX
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","7.8431372549019605","0","0.1488095238095238","0","153","1970-01-01T03:03:00.000Z","10980",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","77.12418300653594","9","0.15318627450980393","0","153","1970-01-01T03:04:00.000Z","11040",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","94.11764705882354","7","0.1502403846153846","0","153","1970-01-01T03:05:00.000Z","11100",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","35.294117647058826","0","0.16108247422680413","0","153","1970-01-01T03:06:00.000Z","11160",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","22.22222222222222","0","0.1717032967032967","0","153","1970-01-01T03:07:00.000Z","11220",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","22.22222222222222","0","0.1736111111111111","0","153","1970-01-01T03:08:00.000Z","11280",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","15.686274509803921","0","0.17959770114942528","0","153","1970-01-01T03:09:00.000Z","11340",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","7.8431372549019605","0","0.1816860465116279","0","153","1970-01-01T03:10:00.000Z","11400",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","19.607843137254903","1","0.18382352941176472","0","153","1970-01-01T03:11:00.000Z","11460",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","33.98692810457516","5","0.10146103896103896","1","153","1970-01-01T03:12:00.000Z","11520",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","27.45098039215686","2","0.16801075268817203","0","153","1970-01-01T03:13:00.000Z","11580",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","43.13725490196079","1","0.08311170212765957","0","153","1970-01-01T03:14:00.000Z","11640",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","32.6797385620915","0","0.08877840909090909","0","153","1970-01-01T03:15:00.000Z","11700",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","26.143790849673202","1","0.0877808988764045","1","153","1970-01-01T03:16:00.000Z","11760",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","37.908496732026144","7","0.10926573426573427","0","153","1970-01-01T03:17:00.000Z","11820",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","36.60130718954248","0","0.11322463768115942","0","153","1970-01-01T03:18:00.000Z","11880",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","19.607843137254903","0","0.1174812030075188","0","153","1970-01-01T03:19:00.000Z","11940",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","10.457516339869281","0","0.11837121212121213","0","153","1970-01-01T03:20:00.000Z","12000",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","11.764705882352942","0","0.11405109489051095","0","153","1970-01-01T03:21:00.000Z","12060",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","13.071895424836601","0","0.1166044776119403","0","153","1970-01-01T03:22:00.000Z","12120",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","11.764705882352942","0","0.1220703125","0","153","1970-01-01T03:23:00.000Z","12180",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","31.372549019607842","0","0.08223684210526316","0","153","1970-01-01T03:24:00.000Z","12240",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","50.98039215686274","6","0.175561797752809","0","153","1970-01-01T03:25:00.000Z","12300",
